Restaurant,Nickname,Review,Date,Revisit_Count,Reviewer_Review_Count,Reviewer_Photo_Count
회스시,레몬이44,초밥을 넘 좋아해서 초밥 종류별로 시켰는데 회들도 다 싱싱하고 밥양도 적당해서 제입맛에 딱 맞네요 초밥 맛집 인정이에요 모듬회도 푸짐해서 굿이였어요!,23.5.21.일,1,195,26
회스시,ef****,"회들이 싱싱하고 맛있었어요!!
음식들도 다 정갈하게 잘 나오고 가성비도 좋은거 같아용~!",23.2.28.화,1,57,29
회스시,뚱이8239,간단하게 저녁먹으려고 갔는데 초밥이 진짜 맛있어요 회가 너무 신선하구 가성비도 좋아서 배불리먹었습니다. 기대도안했는데 완전 든든하게 좋은 음식 먹었네요,23.2.27.월,1,128,33
회스시,해피바이러스s2,모듬회를 포함힌 안주를 3가지나시키고 술5병을먹어도 7만원이안넘어요...계산할때 잘못계산하신줄알고 여러번 여쭤봤네요ㅋㅋㅋㅋ횟집 먹을거없고 비싸기만한데 여긴진짜 가성비좋아요,23.3.17.금,1,89,13
회스시,행운의 395,"매운탕이 땡겨서 친구들과 같이 동네 맛집 방문했었죠~ ㅎㅎ
초밥은 항상 신선하고 맛있어요~
특히 매운탕이 찐맛! 굿!",23.2.24.금,1,252,50
회스시,joo****,복정동에서 회나 초밥으로 원탑인거가타염>< 사장님도 짱 친절하시고 와사비킬러라 추가로 두번이나 부탁드렸더니 웃으시면서 가져다주시고 덕분에 더 기분좋게 먹었어욤!! 셀프바도 있어서 부족한 야채도 가져다먹기 편했구 메뉴 구성이 잘 되어있어서 세트도 양이 많더라구욤><,23.4.4.화,1,776,289
회스시,지한OI,신선함은 당연하고 두툼쫄깃한게 소주 부는 각!^^괜히 맛집이 아닌듯 하네요.푸짐하게 큰놈으로 잘 잡아주신것 같아서 만족합니다^^,23.2.2.목,1,247,63
회스시,gun****,"초밥 짱이에요 활어 모듬 새우 구성도 좋고
가격대비 너무좋내요 사장님도 친절하시고
맛있게 잘먹었어요~~",23.2.17.금,1,93,30
회스시,dnt****,초밥의 성지입니댱❗️❕ 모듬 연어 활어 뭐 하나 빠짐없이 마시따요❗️❕ 흐물거리는 식감 일도 없규 탱탱하게 입안에 촥 감기는게 지상낙원입니댱❣️ 밥보다 회가 더 크고 가게분위기도 일본같아서 보는맛두 있었습댱❗️❕새우튀김도 추가했는데 꺄 바삭하고 통새우라 그런지 식감 죽여줬어여❗️❕,23.4.5.수,1,709,176
회스시,ju1****,"광어회 명태 양념구으 셋트 먹었는데 .... 가성비 미쳤어요 ~~ㅔ
광어 찰기가 아주 ㄷㄷ 쫀득쪽든 하고 ㅎㅎㅎㅎ 명태양념구이도 술을 술술 부르는 메뉴 입니다 ㅎㅎ
단짠맵 이 조합히 적절하게 느껴지는 최고의맛입니다 ㅎㅎㅎ 직원분도 친절해요!!!!",23.1.31.화,1,53,6
회스시,Sonicbooms83,"평소 해산물을 무척 좋아한답니다
신선하고 맛난회 어디잘하는곳없나?하며 알아보다
친구녀석이 맛집있대서 갔다왔는데
식감이남다르고
부드러워서 입안에서 살살녹네요,비린내전혀없어서 맛나게먹었어요
더보기",23.1.31.화,1,151,228
회스시,mjb****,커피가 맛있어요,23.5.3.수,1,477,133
회스시,callmehn,"회사 근처로 검색하다가 방문했습니다
인테리어부터 제 취향이였고 무엇보다 해산물 전체적으로 너무 신선해요!! 앞으로 자주 들릴거 같아요!!",23.3.2.목,1,67,9
회스시,lml****,"맛있는데 가격까지 착해서 좋아용ㅎㅎ
셀프바있어서 밑반찬 원하는만큼 먹을 수 있고
세트구성이 알차용ㅎㅎ 특히 명태양념구이 존맛탱!",23.3.1.수,1,16,8
회스시,tkh****,회도 감칠맛나고 명태조림도 넘 맛있구 가격도 착하고 좋아요,23.3.5.일,1,1,531
회스시,mos****,"간단하게 회에 소주한잔하기너무좋아요! 혼술하기에도 부담없는가격인데 그렇다고 회맛이 떨어지지않고
너무좋네요!!",23.3.16.목,1,36,6
회스시,데이지687,광어 먹었는데 싱싱해서 입에서 살살 녹아요 명태양념구이도 처음 먹어봤는데 요거 되게 맛있네요 양념이너무 맛있어서 그른가 완전 별미에요 ㅎㅎ,23.5.22.월,1,35,10
회스시,sun****,오랜만에 친구들 모임에서 갔습니다~ 방어 입에서 살살녹고 싱싱하네요!👍 매운탕도 완전 술안주네요! 국물이~ 크!! 너무 맛있게 잘먹었습니다^^ 다음 모임도 여기서 해야겠어요~^^,23.2.27.월,1,47,18
회스시,뿐부기099,"합리적인 가격에 신선하고 맛있었습니다.
직원분들도 친절하시고 매장도 깔끔해서
만족합니다!",23.3.15.수,1,130,33
회스시,kin****,"친구들이랑 오랜만에 모여서 활어초밥먹으러 왔어요. 양은 적당했는데 진짜 맛있어요!
스시 맛집으로 꼭 추천하고 싶네요~",23.3.15.수,1,59,21
회스시,tkh****,가성비 좋고 맛도 좋아요,23.3.27.월,2,1,531
회스시,이도하b,모듬회 종류도 다양하고 신선해여 회들이 다 쫄깃쫄깃 새우튀김 너무 꼬소하구요~~ 매운탕 속이확 풀리는 시원한 맛이네요 강추합니다,23.5.17.수,1,45,6
회스시,dbfkddhk,회가 숙성이 잘되있어서 식감이 아주 좋네요 신선하고 고래사케도 뒷맛이 깔끔하고 만족스러웠어요 모듬회랑 잘어울리네요☺️,23.5.16.화,1,40,6
회스시,kil****,너무 맛있고 초밥이 아주 신선해요,23.3.7.화,2,41,22
회스시,qwerasdf0987,"친구가 추천해줘서 방문했는데 진짜 최고ㅠㅠ광어회는 완전 쫄깃쫄깃하고 매운탕도 칼칼하니 완전 맛있게 잘먹었어요 술안주로 최고,, 소맥이 술술 들어가네요",23.1.20.금,1,42,43
회스시,sep****,친구가 엄청 맛있다고 극찬해서 같이 방문 했어요! 광어 중 시켜서 둘이 배부르게 먹었어요! 광어도 신선하고 쫄깃쫄깃 너무 맛났습니다 ㅎㅎ,23.1.15.일,1,487,124
회스시,thi****,"데이트로 방문해서 세트메뉴 하나 시켜서 먹었는데 둘이서 양도 딱 맞고 너무 맛있게 먹었어요!!
다음에 또 방문할게요!!",23.3.2.목,1,46,11
회스시,megaknightt,"맛있어요. 해물모듬시키면 소주안주로 좋더라구요. 해산물들 싱싱합니다
애들 데리고와도 초밥이랑 이것저것 잘 먹고 분위기도 좋았어요.",23.5.9.화,1,95,22
회스시,김꼬물38,모듬회 특이랑 새우튀김 먹었는데 신선하고 쫄깃하고 다같이 간 사람들도 맛있다고 해서 기분이 좋았습니다👍🏻 분위기도 좋고 또 갈 의향이 있어요,23.1.11.수,1,154,57
회스시,ksl****,"동네에서 추천받아서 한번 가봤어요. 싱싱한 회가 아니면 배도 아프고 입에 물리는데 많이
못먹는데 너무 싱싱하고 좋았어요~ 보통 횟집에서 나오는 기본적인 회와 연어 광어 참치도 나와서 안주하기 너무 좋았어요!! 기본안주 마음대로 가서 먹는것도 눈치 안보고 좋네요!!
저렴한 가격에 만족하고 왔어요!!!
더보기",23.1.12.목,1,32,67
회스시,다린75,참치랑 새우튀김 먹었는데 재료가 신선해서 그런지 달고 아주 맛있네요 참치 비린내도 안나고 맛이 깔끔해서 좋았어요,23.5.22.월,1,23,2
회스시,별사탕맛쭈꾸미,"회도 신선하고 내부도 깔끔하니 너무 좋았습니다 ~
초밥 좋아하는데 여기 초밥은 부드럽고 식감이 더 좋아서 더욱 더 맛있게 먹고갑니다~",23.1.9.월,1,62,16
회스시,용용이8324,우럭 대짜! 에다가 명태양념구이 주문 했어요 ~~ 우럭 너무 좋아요 진짜 우럭 먹다가 너무맛있어서 우럭. … 그러다가 지겨워질쯤 명태양념구이로 ❤️,23.1.9.월,1,232,61
회스시,how****,모듬회 구성 좋네요 회감이 진짜 좋은거 쓰시는거같아요 먹어보면 압니다 매운탕도 얼큰하니 싹내려갑니다 ㅋㅋ,23.4.14.금,1,647,167
회스시,youngasky,"회가 신선하고 쫀득~ 너무 맛있어서 허겁지겁 먹었네요 👍👍👍
회&초밥 숨은 맛집을 찾았네요 ^^",23.1.17.화,1,136,49
회스시,자연81,사진을 못 찍었는데 양 푸짐하구 비린내 하나도 안 나서 좋았어요! 이번엔 밥으로 간단하게 먹는 거라 활어초밥 광어 중짜 나눠먹었는데 다음엔 저녁에 와서 소주에 광어 같이 먹고 싶네요 ㅎㅎ,23.1.5.목,1,103,65
회스시,건전소녀13,맛있어요.,23.3.24.금,3,727,90
회스시,alsjcbcjdk,모둠회 특에다가 여러가지 새우튀김 등 시켰는데 너무 신선하고 맛있습니다 모둠회는 특히 더 신선한거 같아여~,23.5.11.목,1,72,24
회스시,paloalto90,"모듬회 맛있어요. 회가 싱싱하고 달아요.
가족들이랑 맛있는 한끼 먹기 좋은 곳입니다.",23.5.9.화,1,109,20
회스시,꼬밍이a,친한언니랑 간만에 회에 쏘맥했는데 광어도 싱싱하고 매운탕도 예술이였어용!,23.1.16.월,1,339,34
회스시,여우별6156,"회가 신선하고 숙성회라 부드럽고 쫄깃하네요
얼큰하고 시원한 매운탕은 입맛을 돋궈주네요
가격도 저렴해서 회가 먹고싶을때 부담없이 즐길수있는 곳이에요",23.1.28.토,1,200,69
회스시,시럽7011,가족 모임이 있어 방문했어요 ㅎㅎ 우선 회가 굉장히 신선하고 맛있더라구요 ! 식감도 탱글하니 너무 맛있었네요 ㅎㅎ 가게 분위기도 너무 좋고 위생적으로 관리 되는것 같아서 만족입니다 !,22.12.24.토,1,127,27
회스시,Saa12,친구랑 둘이와서 연어에 명태양념구이 세트 시킴!! 집앞에 가게가 이썽서 넘나 좋아요 ㅠㅠ 연어사랑🧡🧡연어정말 식감 쫄깃하고 너무 신선해서 너무 좋아합니다 ! 제횟집은 항상 여기로만 오는거같음 ㅋㅋ !! 월급받고 또갑니다!💵🤑,22.11.16.수,1,345,77
회스시,zkw****,정말 신선하고 좋네요. 재료도 신선하고 횟감도 싱싱해서 마음에 들어요. 가게도 깨끗하고 인테리어도 깔끔해서 먹기에 너무 좋습니다. 양도 많고 푸짐한게 제 스타일이네요^^,22.12.28.수,1,77,15
회스시,sma****,"회 양도 많고 초밥도 맛있었어요
매운탕에 비린맛 나는 곳도 많은데 여기는 국물이 깔끔하고 담백하네요 자주 가게 될 것 같아요!",23.1.19.목,1,47,3
회스시,용용님이다,급 광어땡겨서 즉흥으로 먹으러 온 건데 생각보다 넘 퀄리티 좋아서 놀랬어요ㅋㅋ 알고보니 회맛집이였다니! 싱싱함은 물롬 큼지막하게 나오니까 보기에도 좋습니다 사장님도 친절하시고요 세트로 명태양념구이도 시켰는데 양념이 잘 베어있어서 공기밥도 두개 뚝딱했네요,23.3.23.목,1,503,124
회스시,smarm84,회가 아주 싱싱하고 쫄깃 쫄깃 맛있습니다 명태구이는 생선 비린내 안나고 너무 맛있어요 양념이 중독성 있는맛이에여 맥주안주로 딱입니다,23.1.13.금,1,10,6
회스시,cys****,"싱싱한 회가 넉넉하게 들어가서 야채들과 어우러져
정말 맛있었어요 푸짐한 양에 저렴하기까지 ㅎㅎ
맛있는 한끼 즐기고 왔네요",23.1.12.목,1,16,6
회스시,lcw000984,겨울철 방어 먹으러 방문했어요 ㅎㅎ 회가 너무 신선하고 기름기도 많고 너무 만족하면서 먹었어요 !! 사이드 반찬도 너무 맛있었어요 ~ 친구들이랑 다음 모임에도 방문하고 싶네요 !,22.12.9.금,1,678,186
회스시,지렁이15,광어랑 연어 진짜 짱맛있어용!! 연어가 부드럽고 살살 녹는게 자꾸 생각나는 맛이에여>< 조만간 다시 방문할 예정인데 그땐 모듬회 먹어보려구요!! 짱맛탱ㅠㅠ,23.1.11.수,1,2,5
회스시,01076,광어를 좋아해서 평소에도 광어회만 먹는데 여기 광어회는 정말 찐입니다!! 회가 엄청 싱싱하고 두툼하게 썰어주셔서 너무맛있게 먹었어요!!!,23.1.11.수,1,58,45
회스시,장연우86,"자주가는데 리뷰는 처음 남겨보네요 ^^
갈때마다 정성스럽게 만들어주시는 초밥은
입에서 사르르녹아서 매번 초밥은 여기서만 먹게 되는거 같네요",23.1.13.금,1,5,0
회스시,bc****,"회덮밥 땡겨서 갔는데, 회 진짜 탱글탱글해요,,
채소도 신선해서 씹는맛이 좋았오용ㅎㅎ
양도 적지 않은 양이어서
배부르게 잘 먹구왔습니당 ㅎㅎ~~
더보기",23.1.8.일,1,36,11
회스시,짱윤74,"초밥 진짜 좋아하는데 집근처에 마땅한 곳이 없어서 매번 멀리까지 갔는데ㅠㅠ 찾았어요 드디어..
초밥위에 회가 넘넘 신선하고 와사비 양도 적당하니 너무너무 맛있게 먹었습니다 ◡̎",23.1.13.금,1,15,25
회스시,요다요미9,광어 맛있구 구이도 지인에게 추천받아서 먹었어요 ㅎㅎ 구이도 맛있으니 추천드려요 ^^ 부모님모시고식사하러갔는데 부모님께서도만족하셔서 뿌듯했습니다,22.11.27.일,1,970,80
회스시,tgb6757,모임인해 갔는데 맛도 최고 그거보다 신선해서 넘좋았습니다 친절하게 해주셔서 기분좋았네요 맛집인거 같아서 완전 최고!!,22.12.8.목,1,200,46
회스시,벼리공주1106,"크리스마스때는 무조건 회!!! 특으로 먹었습니다
역시 제가 여러 군데 먹어봤지만 회스시가 최고로 맛있네요❤️
매운탕도 간도 딱 맞고 자주 와야겠어요",22.12.25.일,1,87,44
회스시,Ansuq,가격에비해 양도 많고 회도 신선하면서 쫄깃하고 맛있었어요 냄새도 안났고 다른 메뉴 맛도 깔끔했어요,23.1.10.화,1,40,8
회스시,BlackFlag,"사장님 친절 ★★★★★
맛 ★★★★★

두말하면잔소리에 입아픔
여긴 걍 별다섯개임
더보기",22.10.28.금,1,44,13
회스시,미녀인,회가 맛있는 집이라 그런지 초밥도 잘하네요~ 자주 오는데 진짜 회먹고프면 여기만와요^^ 숙성고수!!,22.12.3.토,1,161,33
회스시,4uzu,"모임있어서 와가지구 모듬회 시켰는데 가격너무 저렴함... 양도 적을줄알았는데 여럿먹기 적당하기도하고, 초밥이랑 새우튀김도 시켰음 !!! 술이 너무 잘드가여 갸꿀",22.11.16.수,1,424,147
회스시,인생은즐거워요,"스시 초밥 다 맛있었네요 ㅎㅎ
재료도 신선한 것 같고 간만에 맛있게 외식했네요!
매운탕도 추가해서 먹으니 소주랑 너무 잘 어울리네요
가끔 생각날것 같은데 그때 한번더 방문할게요~
더보기",23.3.13.월,1,27,15
회스시,해피투게더7021,요즘 방어가 제철이죠^^ 분위기 좋고 횟감이 싱싱하니 최고!!,22.12.17.토,1,144,39
회스시,납짝이사랑,횟감이 신선하니 입에서 살살 녹아요ㅎ,22.12.16.금,1,153,42
회스시,현재620,근처 놀러갔다 네이버로 맛집 추천받아 갔어요! 메뉴도 다양하고 회도 싱싱하고 부드러웠어요! 원래 회 잘 안 먹는데 자주 먹게 될 것 같아요 🥺 가게 분위기도 아늑해서 좋았어요! 재방문 하겠습니당,22.11.11.금,1,276,79
회스시,꾸루링56,"넘 맛잇게 먹엇어요 매운탕도 끝내줘서
밥 두공기 시켜먹고 그것도 모자라
라면사리까지 추가해먹었네요 ㅋㅋ
회 신선해서 좋았어요
더보기",22.11.6.일,1,4,1
회스시,rhg****,방어철이라 방어 먹으러 왔어요 방어가 정말 싱싱한지 입에 착착 감기더라구여 정말 소주를 부르는 맛이였습니다. 다음에도 제철 생선 먹으러 갈게요,22.12.1.목,1,85,20
회스시,jdo****,"모듬회가 너무 잘나오고 맛도 너무 좋습니다
아내랑 오랜만 나들이와서 회먹고 싶다그래서 소주한잔 하러 왔는데 아주 만족스럽습니다",22.10.28.금,1,29,28
회스시,kim****,"간만에 남자친구랑 회를 안주로 술을 먹게 됐어요
회스시에서 먹었던 광어랑 연어머리구이를 너무 맛있게 먹어서 잊을 수가 없네요ㅠㅠ 연말에 또 방문할려구요 꿀맛입니다 !!!",22.12.8.목,1,11,0
회스시,천사마녀86,"회도 신선하고 먹음직한 크기로 잘 썰어주세요
매운탕도 얼큰하니 맛나서 사리 시켰네요..",23.6.17.토,2,373,69
회스시,빙그그르르,친구랑 광어랑 멍게에 소주한잔 했어요! 광어가 아주 싱싱해서 식감도 너무 좋고 달아서 넘 맛있게 먹었어요 멍게는 향긋하니 비린내 없는 멍게 오랜만이에요 잘먹고 가요!,22.10.28.금,1,29,11
회스시,조민진27,"방어맛집이에요 ㅎㅎ
촉촉하고 찰진게 넘 맛잇습니다~~ㅎ신선도 굿
다음엔 초밥도 먹으러 갈게요",23.6.14.수,1,915,144
회스시,shp5231,사장님 친절하시고 회의 식감도 너무 좋네요! 포장도 된다고 해서 소량의 회 포장해갑니다~,22.12.22.목,1,24,9
